dataset bialsites_avg sf_avg sxA_avg sxB_avg ss_avg piA_avg piB_avg thetaA_avg thetaB_avg DtajA_avg DtajB_avg divAB_avg netdivAB_avg minDivAB_avg maxDivAB_avg Gmin_avg Gmax_avg FST_avg nSamA nSamB Lsyno bestModel contig start end
Hmel221001_109 26.6304347826087 1.26811594202899 15.2173913043478 8.8768115942029 1.26811594202899 0.0261473 0.0199847 0.0283895 0.0163403 -0.3045873 0.7517108 0.0507699 0.0277039 0.0144928 0.0942029 0.2854594 1.8554863 0.3731286 16 20 138 M2 Hmel221001 2035137 2042133
Hmel221001_11 35 0 35 0 0 0.02 0 0.0563739 0 -1.5128357 0 0.1 0.09 0 0.2 0 2 0.8219178 20 20 10 M1 Hmel221001 106722 111119
Hmel221001_110 7.69230769230769 0 3.84615384615385 3.84615384615385 0 0.0055304 0.0041643 0.0063898 0.0061949 -0.3282155 -0.7685716 0.0052503 0.000403 0 0.043956 0 8.372093 0.0339603 18 20 91 M3 Hmel221001 2068484 2071038
Hmel221001_111 36.9444444444444 0 11.6666666666667 17.5 7.77777777777778 0.03 0.0447953 0.0334851 0.0407145 -0.3881645 0.3635744 0.0645833 0.0271857 0 0.1555556 0 2.4086023 0.2812043 16 20 90 M2 Hmel221001 2114850 2121813
Hmel221001_114 3.43137254901961 0 3.43137254901961 0 0 0.0103806 0 0.0057007 0 1.5475607 0 0.0098039 0.0046136 0 0.0196078 0 2 0.2870183 18 20 51 M3 Hmel221001 2131326 2143311
Hmel221001_115 3.36538461538462 0 0 3.36538461538462 0 0 0.0019231 0 0.0054206 0 -1.164391 0.0009615 0 0 0.0192308 0 20.0000007 0.0499999 18 20 52 M3 Hmel221001 2188753 2189160
Hmel221001_118 39.2241379310345 0 12.0689655172414 18.1034482758621 9.05172413793103 0.0300363 0.0582577 0.0340187 0.0437384 -0.384903 1.1415842 0.08 0.035853 0.0344828 0.1551724 0.4310345 1.9396551 0.2940224 20 20 58 M2 Hmel221001 2310619 2326306
Hmel221001_119 34.469696969697 0 7.95454545454545 18.5606060606061 7.95454545454545 0.0248804 0.0552632 0.0256245 0.0427075 -0.092545 1.028067 0.0718182 0.0317464 0.0454545 0.1515152 0.6329114 2.1097047 0.2889022 20 20 66 M2 Hmel221001 2312385 2327122
Hmel221001_120 50 0 5 35 10 0.0299248 0.0906767 0.0241603 0.0724808 0.6372592 0.8633279 0.1178571 0.0575564 0.0571429 0.2 0.4848485 1.6969697 0.3286255 20 20 35 M3 Hmel221001 2318432 2321049
Hmel221001_121 35 0 35 0 0 0.0320261 0 0.0581471 0 -1.0962883 0 0.0166667 0.0006536 0 0.1 0 5.9999998 -0.0327698 18 20 10 M3 Hmel221001 2323278 2330410
Hmel221001_124 23.3333333333333 0 23.3333333333333 0 0 0.0245614 0 0.0375826 0 -0.812352 0 0.0133333 0.0010526 0 0.1333333 0 10.0000003 0.0421053 20 20 15 M1 Hmel221001 2422384 2422731
Hmel221001_125 23.3333333333333 0 7.77777777777778 11.6666666666667 3.88888888888889 0.0188816 0.0108772 0.0193824 0.0250551 -0.0716315 -1.6381445 0.0381481 0.0232687 0 0.0888889 0 2.330097 0.4402971 18 20 45 M3 Hmel221001 2423650 2425403
Hmel221001_126 17.6470588235294 1.47058823529412 8.82352941176471 7.35294117647059 0 0.0120301 0.0140203 0.0142119 0.0118433 -0.4892504 0.5624738 0.034874 0.0218487 0.0084034 0.0672269 0.2409639 1.9277109 0.4624277 20 20 119 M1 Hmel221001 2432246 2433604
Hmel221001_127 27.6315789473684 1.84210526315789 14.7368421052632 11.0526315789474 0 0.0162327 0.020277 0.0237364 0.0178023 -1.0654559 0.4430075 0.0468421 0.0285873 0.0105263 0.1052632 0.2247191 2.2471912 0.4453939 20 20 95 M2 Hmel221001 2433444 2435844
Hmel221001_128 7 0 7 0 0 0.0146405 0 0.0116294 0 0.4880947 0 0.0088889 0.0015686 0 0.04 0 4.4999998 0.0540177 18 20 25 M1 Hmel221001 2436935 2451549
Hmel221001_129 20.4166666666667 0 13.125 7.29166666666667 0 0.0255702 0.0126754 0.0211402 0.0117446 0.7206325 0.242522 0.035 0.0158772 0.0083333 0.0833333 0.2380952 2.3809524 0.2986306 20 20 120 M1 Hmel221001 2452058 2453048
Hmel221001_130 14.5833333333333 3.97727272727273 7.95454545454545 2.65151515151515 0 0.0072967 0.0042265 0.0128123 0.0042708 -1.5453436 -0.0300125 0.0431818 0.0374203 0.0265152 0.0606061 0.6140351 1.4035087 0.7690889 20 20 264 M1 Hmel221001 2468346 2471410
Hmel221001_133 31.8181818181818 7.95454545454545 15.9090909090909 7.95454545454545 0 0.0145573 0.012201 0.0264305 0.0128123 -1.0962883 -0.0861024 0.0598485 0.0464693 0.0454545 0.1363636 0.7594937 2.2784811 0.6395089 18 20 22 M1 Hmel221001 2478040 2478765
Hmel221001_136 20.8333333333333 0 4.16666666666667 16.6666666666667 0 0.0095238 0.0256892 0.0071754 0.0268447 0.6499805 -0.1246084 0.047619 0.0300125 0 0.0952381 0 2 0.4783108 16 20 42 M3 Hmel221001 2537438 2554477
Hmel221001_138 12.5 0 0 12.5 0 0 0.0135338 0 0.0201335 0 -0.5915501 0.0642857 0.0575188 0 0.0714286 0 1.1111112 0.8157895 16 20 14 M2 Hmel221001 2554551 2555819
Hmel221001_14 3.88888888888889 0 3.88888888888889 0 0 0.0046478 0 0.0064608 0 -0.5289925 0 0.0024691 0.0001452 0 0.0222222 0 8.9999998 -0.0210603 18 20 45 M2 Hmel221001 138417 140712
Hmel221001_140 13.8157894736842 0 9.21052631578947 4.60526315789474 0 0.0110079 0.0049861 0.0153019 0.0074176 -0.6848207 -0.5915501 0.0084795 0.0004825 0 0.0789474 0 9.3103448 0.0109597 18 20 38 M3 Hmel221001 2559754 2574510
Hmel221001_15 7.60869565217391 0 7.60869565217391 0 0 0.0169336 0 0.0122552 0 0.8950769 0 0.0195652 0.0110984 0 0.0434783 0 2.2222223 0.4019892 20 20 46 M3 Hmel221001 150810 154165
Hmel221001_18 17.5 0 17.5 0 0 0.0294118 0 0.0290735 0 0.0219297 0 0.0166667 0.0019608 0 0.1 0 5.9999998 0.0154062 18 20 10 M1 Hmel221001 219029 219858
Hmel221001_19 11.4130434782609 7.60869565217391 3.80434782608696 0 0 0.0021739 0 0.0061276 0 -1.164391 0 0.0445652 0.0434783 0.0434783 0.0652174 0.9756098 1.4634147 0.9535161 20 20 46 M0 Hmel221001 223936 231217
Hmel221001_20 9.04791929382093 4.19293820933165 4.41361916771753 0.441361916771753 0 0.0064445 0.0002522 0.0071089 0.0007109 -0.3551237 -1.5128356 0.0288146 0.0254663 0.0239596 0.037831 0.8315098 1.3129102 0.7959301 20 20 793 M0 Hmel221001 232188 263503
Hmel221001_22 17.5 2.91666666666667 8.75 5.83333333333333 0 0.0055556 0.0082456 0.0145368 0.0093957 -1.7130365 -0.2869892 0.0392593 0.0323587 0.0166667 0.0666667 0.4245283 1.6981133 0.7068815 18 20 60 M1 Hmel221001 265310 299201
Hmel221001_28 13.9492753623188 1.26811594202899 10.1449275362319 2.53623188405797 0 0.0161709 0.0069413 0.0163403 0.0040851 -0.0349417 1.6393409 0.0246377 0.0130816 0.0072464 0.0507246 0.2941177 2.0588235 0.3672967 20 20 138 M1 Hmel221001 407234 413108
Hmel221001_30 13.6524822695035 1.24113475177305 9.9290780141844 2.4822695035461 0 0.0144084 0.002053 0.0159926 0.0039982 -0.3338693 -1.1407037 0.0280142 0.0197835 0.0070922 0.0496454 0.2531645 1.7721519 0.5520977 20 20 141 M1 Hmel221001 432466 478550
Hmel221001_34 12.5 0 0 12.5 0 0 0.0135338 0 0.0201335 0 -0.5915501 0.0071429 0.0003759 0 0.0714286 0 10.0000004 0.075 18 20 14 M3 Hmel221001 491378 491710
Hmel221001_35 16.0810810810811 0 11.3513513513514 4.72972972972973 0 0.012091 0.0084211 0.0182834 0.0076181 -1.2157899 0.3225102 0.0164865 0.0062304 0 0.0486486 0 2.9508196 0.2375335 20 20 185 M3 Hmel221001 493772 536365
Hmel221001_36 26.25 0 26.25 0 0 0.0295833 0 0.0452048 0 -1.001803 0 0.015625 0.0008333 0 0.05 0 3.2 -0.0899122 16 20 20 M2 Hmel221001 562557 579119
Hmel221001_37 25 0 25 0 0 0.027381 0 0.0430522 0 -1.0552444 0 0.0565476 0.0428571 0 0.1428571 0 2.5263159 0.5966036 16 20 21 M3 Hmel221001 584095 589804
Hmel221001_38 19.4444444444444 0 0 19.4444444444444 0 0 0.0336257 0 0.0313188 0 0.213234 0.0222222 0.0054094 0 0.0833333 0 3.75 0.2153997 16 20 36 M3 Hmel221001 590527 596540
Hmel221001_39 19.8863636363636 0 13.9204545454545 3.97727272727273 1.98863636363636 0.0206477 0.0067584 0.0264305 0.0096092 -0.7604172 -0.7923812 0.0156566 0.0019536 0 0.0454545 0 2.9032261 0.0442805 18 20 88 M2 Hmel221001 600664 625486
Hmel221001_41 5.83333333333333 0 0 5.83333333333333 0 0 0.0033333 0 0.0093957 0 -1.164391 0.0016667 0 0 0.0333333 0 20.0000006 0 20 20 30 M3 Hmel221001 774630 777428
Hmel221001_43 12.0689655172414 0 6.03448275862069 6.03448275862069 0 0.0104356 0.0122505 0.0097196 0.0097196 0.1727032 0.6105053 0.0189655 0.0076225 0 0.0689655 0 3.6363635 0.2562929 20 20 58 M3 Hmel221001 788429 806240
Hmel221001_47 13.125 0 0 8.75 4.375 0.0117647 0.0294737 0.0072684 0.0211402 1.1661526 1.0528523 0.0216667 0.0010475 0 0.075 0 3.4615386 0.0463623 18 20 40 M3 Hmel221001 946935 949597
Hmel221001_49 20.5882352941176 0 6.86274509803922 6.86274509803922 6.86274509803922 0.0240454 0.0363261 0.0221074 0.0221074 0.2537752 1.8619072 0.0419608 0.011775 0 0.0980392 0 2.3364487 0.1666971 20 20 51 M2 Hmel221001 971152 977288
Hmel221001_5 5.64516129032258 0 5.64516129032258 0 0 0.0032258 0 0.0090926 0 -1.164391 0 0.0306452 0.0290323 0 0.0322581 0 1.0526316 0.9022557 20 20 31 M1 Hmel221001 53982 61202
Hmel221001_51 31.8181818181818 0 15.9090909090909 15.9090909090909 0 0.010101 0.0172249 0.0264305 0.0256245 -1.1646721 -0.5915502 0.0141414 0.0004785 0 0.1818182 0 12.8571431 0.0306829 18 20 11 M3 Hmel221001 990754 995831
Hmel221001_52 25 8.33333333333333 16.6666666666667 0 0 0.0112045 0 0.0281709 0 -1.5035808 0 0.0532213 0.047619 0.047619 0.1428571 0.8947368 2.6842106 0.809823 17 20 21 M1 Hmel221001 999225 1014711
Hmel221001_53 2.21518987341772 0 1.10759493670886 1.10759493670886 0 0.0006329 0.0011992 0.001784 0.001784 -1.164391 -0.5915501 0.0009494 3.33e-05 0 0.0126582 0 13.333334 0.0183066 20 20 158 M3 Hmel221001 1017417 1041098
Hmel221001_54 12.6811594202899 2.53623188405797 10.1449275362319 0 0 0.0165523 0 0.0163403 0 0.0375562 0 0.023913 0.0156369 0.0144928 0.0724638 0.6060606 3.030303 0.4921082 20 20 69 M1 Hmel221001 1057008 1069247
Hmel221001_55 26.1194029850746 0 18.2835820895522 5.22388059701493 2.61194029850746 0.0232522 0.0102121 0.0336561 0.012621 -1.0418563 -0.5097777 0.0503731 0.033641 0 0.0895522 0 1.7777778 0.5076458 20 20 67 M1 Hmel221001 1092861 1120952
Hmel221001_56 28.4883720930233 4.06976744186047 16.2790697674419 8.13953488372093 0 0.019339 0.0145655 0.0262204 0.0131102 -0.759753 0.2602635 0.0476744 0.0307222 0.0232558 0.1395349 0.4878049 2.9268295 0.4816965 20 20 43 M1 Hmel221001 1126904 1140520
Hmel221001_57 13.9627659574468 1.86170212765957 9.30851063829787 2.79255319148936 0 0.0106103 0.0036114 0.0149931 0.0044979 -1.0222198 -0.5264014 0.0212766 0.0141657 0.0106383 0.0478723 0.5 2.2500002 0.505343 20 20 188 M0 Hmel221001 1153085 1178678
Hmel221001_58 26.1682242990654 0 17.9906542056075 8.17757009345794 0 0.0228193 0.0063453 0.0309815 0.0131715 -0.9953477 -1.5857739 0.0167056 0.0021233 0 0.046729 0 2.797203 0.011073 16 20 107 M1 Hmel221001 1180874 1195535
Hmel221001_59 24.5 0 17.5 3.5 3.5 0.0189474 0.0126316 0.0338244 0.0112748 -1.4016732 0.2821539 0.0176 0.0018105 0 0.08 0 4.5454545 0.0555376 20 20 50 M1 Hmel221001 1202635 1227961
Hmel221001_61 22.8971962616822 1.63551401869159 17.9906542056075 1.63551401869159 1.63551401869159 0.0239097 0.0018692 0.033798 0.0052686 -1.1176229 -1.5128357 0.0446846 0.0317952 0.0093458 0.0841122 0.2091503 1.8823529 0.5366 16 20 107 M2 Hmel221001 1233478 1252926
Hmel221001_62 38.8888888888889 0 38.8888888888889 0 0 0.0481724 0 0.0646079 0 -0.8375764 0 0.0473251 0.0232389 0 0.1111111 0 2.3478262 0.3062523 18 20 27 M3 Hmel221001 1262678 1271867
Hmel221001_63 6.48148148148148 0 3.24074074074074 3.24074074074074 0 0.0018519 0.0018519 0.0052198 0.0052198 -1.164391 -1.164391 0.0018519 0 0 0.037037 0 20.0000005 0 20 20 54 M3 Hmel221001 1283580 1302016
Hmel221001_66 8.97435897435897 4.48717948717949 4.48717948717949 0 0 0.0053628 0 0.0074548 0 -0.5289925 0 0.02849 0.0258086 0.025641 0.0512821 0.9 1.8 0.8298233 18 20 39 M0 Hmel221001 1317981 1321696
Hmel221001_68 21.4095744680851 0.930851063829787 14.8936170212766 3.72340425531915 1.86170212765957 0.0212766 0.0097424 0.0288542 0.0089958 -1.0469322 0.2644901 0.0307846 0.0152751 0.0106383 0.0585106 0.3455724 1.900648 0.3145719 16 20 188 M3 Hmel221001 1416707 1435633
Hmel221001_69 12.5235404896422 1.31826741996234 6.92090395480226 3.95480225988701 0.329566854990584 0.0077056 0.0039052 0.012486 0.0069008 -1.5516362 -1.5745974 0.0148305 0.0090251 0.007533 0.0282486 0.5079365 1.9047618 0.4296371 16 20 531 M2 Hmel221001 1451150 1498005
Hmel221001_7 8.75 2.1875 2.1875 4.375 0 0.0038816 0.0070066 0.0035234 0.0070467 0.2383735 -0.0164989 0.0278125 0.0223684 0.01875 0.0375 0.6741573 1.3483147 0.678152 20 20 160 M1 Hmel221001 69979 74828
Hmel221001_70 5.78512396694215 0 5.78512396694215 0 0 0.0046977 0 0.009318 0 -1.4354389 0 0.0082645 0.0059156 0 0.0165289 0 1.9999998 0.5636138 20 20 121 M3 Hmel221001 1498099 1508240
Hmel221001_71 7.72058823529412 0 5.14705882352941 2.57352941176471 0 0.0066176 0.0014706 0.0088637 0.0041451 -0.6486085 -1.164391 0.0044118 0.0003676 0 0.0294118 0 6.6666664 -0.025148 16 20 68 M1 Hmel221001 1509942 1522115
Hmel221001_73 18.1818181818182 2.27272727272727 9.09090909090909 6.81818181818182 0 0.0061115 0.006972 0.0153659 0.0109819 -1.8430796 -0.9752421 0.0277311 0.0211893 0.012987 0.0779221 0.4683196 2.8099173 0.6239077 17 20 77 M1 Hmel221001 1526883 1537641
Hmel221001_74 13.2758620689655 1.20689655172414 6.03448275862069 6.03448275862069 0 0.0066092 0.0068603 0.0103919 0.0097196 -1.1995867 -0.9001629 0.0226724 0.0159377 0.0068966 0.0482759 0.3041825 2.1292776 0.5463001 16 20 145 M0 Hmel221001 1539098 1545475
Hmel221001_75 5.3030303030303 0 2.65151515151515 2.65151515151515 0 0.0015152 0.0015152 0.0042708 0.0042708 -1.164391 -1.164391 0.0151515 0.0136364 0 0.030303 0 2.0000001 0.8219178 20 20 66 M3 Hmel221001 1552722 1554362
Hmel221001_76 31.8181818181818 0 31.8181818181818 0 0 0.0181818 0 0.051249 0 -1.5128357 0 0.0090909 0 0 0.1818182 0 19.9999992 0 20 20 11 M2 Hmel221001 1556648 1579264
Hmel221001_77 12.9484304932735 4.7085201793722 5.4932735426009 2.74663677130045 0 0.0079721 0.0033868 0.0091262 0.004424 -0.4758542 -0.7708011 0.0382785 0.0325991 0.029148 0.0515695 0.7614709 1.3472177 0.7447717 18 20 446 M0 Hmel221001 1579764 1608185
Hmel221001_78 14 7 0 7 0 0 0.004 0 0.0112748 0 -1.164391 0.042 0.04 0.04 0.08 0.9523809 1.9047619 0.9111617 20 20 25 M2 Hmel221001 1623378 1629856
Hmel221001_8 13.7254901960784 0 13.7254901960784 0 0 0.0171311 0 0.0221074 0 -0.6516435 0 0.0098039 0.0012384 0 0.0588235 0 5.9999998 0.069025 20 20 51 M1 Hmel221001 76793 83654
Hmel221001_80 12.962962962963 4.32098765432099 8.64197530864197 0 0 0.0066973 0 0.0143573 0 -1.6002105 0 0.0281207 0.024772 0.0246914 0.0617284 0.8780488 2.195122 0.7888339 18 20 81 M2 Hmel221001 1636314 1639527
Hmel221001_81 13.4615384615385 0 13.4615384615385 0 0 0.0169683 0 0.0227534 0 -0.4913365 0 0.0090498 0.0005656 0 0.0769231 0 8.4999999 -0.0493697 17 20 13 M3 Hmel221001 1642382 1654362
Hmel221001_82 37.5 0 25 0 12.5 0.0308123 0.0191729 0.0623005 0.0201335 -1.4013774 -0.0861024 0.0253968 0.0004042 0 0.1428571 0 5.6250002 -0.0039896 18 20 14 M1 Hmel221001 1654792 1675278
Hmel221001_83 15.2173913043478 0 7.60869565217391 7.60869565217391 0 0.0116705 0.008238 0.0122552 0.0122552 -0.0861022 -0.5915502 0.0108696 0.0009153 0 0.0869565 0 8 0.0450324 20 20 23 M2 Hmel221001 1678461 1696501
Hmel221001_84 18.6666666666667 2.33333333333333 16.3333333333333 0 0 0.0279298 0 0.0263078 0 0.2027141 0 0.044 0.0300351 0.0133333 0.08 0.3030303 1.8181818 0.5244777 20 20 75 M1 Hmel221001 1697356 1707311
Hmel221001_85 15.9090909090909 0 15.9090909090909 0 0 0.010101 0 0.0264305 0 -1.8530614 0 0.0050505 0 0 0.0227273 0 4.5000001 -0.0555556 18 20 44 M1 Hmel221001 1708015 1708410
Hmel221001_86 16.8269230769231 0 10.0961538461538 6.73076923076923 0 0.0092949 0.0104251 0.0173865 0.0108411 -1.3491725 -0.0899782 0.0115385 0.0016785 0 0.0384615 0 3.3333334 0.0849485 16 20 52 M2 Hmel221001 1708631 1726444
Hmel221001_88 12.1739130434783 1.52173913043478 7.60869565217391 3.04347826086957 0 0.011762 0.0037986 0.0122552 0.0049021 -0.1231369 -0.5277806 0.0208696 0.0130892 0.0086957 0.0695652 0.4166667 3.3333333 0.4631579 20 20 115 M1 Hmel221001 1731156 1732508
Hmel221001_9 26.9230769230769 0 13.4615384615385 13.4615384615385 0 0.040724 0.0259109 0.0223643 0.0216823 1.5475607 0.3519527 0.0538462 0.0205287 0 0.1538462 0 2.8571429 0.2330271 18 20 13 M2 Hmel221001 87143 93834
Hmel221001_90 21 0 21 0 0 0.0427368 0 0.0338244 0 0.7037544 0 0.026 0.0046316 0 0.12 0 4.6153847 0.1000341 20 20 25 M1 Hmel221001 1740760 1754245
Hmel221001_93 27.7083333333333 0 18.9583333333333 7.29166666666667 1.45833333333333 0.0316228 0.0147368 0.0328848 0.0140935 -0.1404812 0.1454781 0.0325 0.0093202 0 0.1 0 3.0769232 0.1709471 20 20 120 M1 Hmel221001 1836648 1838279
Hmel221001_94 25 0 11.4583333333333 8.33333333333333 5.20833333333333 0.0255639 0.0227444 0.0268447 0.0218113 -0.1773333 0.1551689 0.0370536 0.0128994 0.0119048 0.0654762 0.3212852 1.7670684 0.2149906 20 20 168 M3 Hmel221001 1839242 1848578
Hmel221001_96 12.8205128205128 3.20512820512821 7.05128205128205 2.56410256410256 0 0.0111818 0.003316 0.0113574 0.00413 -0.0548297 -0.5705611 0.0278388 0.0205899 0.018315 0.0512821 0.6578948 1.8421053 0.592938 20 20 273 M0 Hmel221001 1868128 1893933
Hmel221001_97 23.1927710843373 0 16.8674698795181 6.32530120481928 0 0.0204819 0.006468 0.0271682 0.0101881 -0.8294604 -0.9752421 0.0150602 0.0015853 0 0.060241 0 4 0.056899 20 20 83 M1 Hmel221001 1897877 1909549
Hmel221001_99 9.72222222222222 0 9.72222222222222 0 0 0.0061728 0 0.016152 0 -1.1646721 0 0.0030864 0 0 0.0555556 0 17.9999986 -0.0555556 18 20 18 M3 Hmel221001 1928844 1940264
Hmel221005_12 4.16666666666667 0 4.16666666666667 0 0 0.0045113 0 0.0067112 0 -0.5915501 0 0.002381 0.0001253 0 0.0238095 0 9.9999998 0.0277009 20 20 42 M3 Hmel221005 294943 297698
Hmel221005_16 12.7272727272727 3.18181818181818 6.36363636363636 3.18181818181818 0 0.00689 0.003445 0.0102498 0.0051249 -0.7685719 -0.5915502 0.0236364 0.0184689 0.0181818 0.0727273 0.7692308 3.076923 0.6469997 20 20 55 M0 Hmel221005 357995 363296
Hmel221005_18 16.2251655629139 5.21523178807947 7.53311258278146 3.47682119205298 0 0.0138027 0.0035552 0.0121335 0.0056001 0.4990381 -1.1636499 0.0503311 0.0416521 0.0298013 0.0662252 0.5921052 1.3157894 0.7110767 20 20 302 M0 Hmel221005 381773 393031
Hmel221005_19 8.75 8.75 0 0 0 0 0 0 0 0 0 0.05 0.05 0.05 0.05 1 1 1 18 20 20 NA Hmel221005 394435 400499
Hmel221005_21 43.75 0 34.0277777777778 9.72222222222222 0 0.0381579 0.0102339 0.054808 0.0156594 -0.9988319 -0.812352 0.0291667 0.0049708 0 0.1111111 0 3.8095238 0.0953115 20 20 36 M1 Hmel221005 440955 444284
Hmel221005_23 25 4.16666666666667 10.4166666666667 8.33333333333333 2.08333333333333 0.0163534 0.0146617 0.0201335 0.016778 -0.5983446 -0.3859544 0.0457143 0.0302068 0.0238095 0.0833333 0.5208333 1.8229166 0.4997279 20 20 84 M2 Hmel221005 467732 471858
Hmel221005_24 18.75 0 6.25 12.5 0 0.0035714 0.0176692 0.0100668 0.0201335 -1.164391 -0.2869892 0.0446429 0.0340226 0 0.0714286 0 1.6 0.6216193 20 20 28 M2 Hmel221005 474773 512872
Hmel221005_25 11.1702127659574 0 3.72340425531915 7.4468085106383 0 0.0023641 0.0078387 0.0061859 0.0119945 -1.1646721 -0.812352 0.0054374 0.0003359 0 0.0638298 0 11.7391304 0.0583488 18 20 47 M2 Hmel221005 485003 486881
Hmel221005_26 32.0261437908497 0 24.0196078431373 5.71895424836601 2.28758169934641 0.0417788 0.0084967 0.0437053 0.012896 -0.1738567 -1.1216177 0.051634 0.0264962 0.0196078 0.1176471 0.3797468 2.278481 0.3355141 18 20 153 M1 Hmel221005 517792 527291
Hmel221005_29 17.5 0 11.6666666666667 5.83333333333333 0 0.0308333 0.0089474 0.020091 0.0093957 1.36859 -0.0861022 0.0279167 0.0080263 0 0.1 0 3.5820897 0.1257496 16 20 30 M1 Hmel221005 597978 599508
Hmel221005_3 15.625 0 6.25 9.375 0 0.0080357 0.0053571 0.0107631 0.0151002 -0.6486085 -1.7233096 0.0232143 0.0165179 0 0.0892857 0 3.8461542 0.5517077 16 20 56 M2 Hmel221005 71960 129361
Hmel221005_30 10.7692307692308 0 5.38461538461539 5.38461538461539 0 0.0085897 0.0030769 0.0092728 0.0086729 -0.1885457 -1.5128356 0.0063462 0.0005128 0 0.0307692 0 4.8484847 -0.0079114 16 20 65 M1 Hmel221005 614132 619072
Hmel221005_31 29.5454545454545 0 20.4545454545455 9.09090909090909 0 0.023445 0.0101846 0.0329458 0.0146426 -0.9917114 -0.8813764 0.0194805 0.0026658 0 0.0779221 0 4 0.0751879 20 20 77 M1 Hmel221005 619753 629560
Hmel221005_7 27.6315789473684 9.21052631578947 18.4210526315789 0 0 0.0152355 0 0.0296705 0 -1.4084114 0 0.0815789 0.0739612 0.0789474 0.1052632 0.9677419 1.2903226 0.8327485 20 20 38 M0 Hmel221005 148617 152677
Hmel221005_8 22.2727272727273 0 15.9090909090909 3.18181818181818 3.18181818181818 0.0444019 0.00689 0.0307494 0.0102498 1.4149357 -0.7685719 0.0412727 0.0156268 0 0.0909091 0 2.2026433 0.2380814 20 20 55 M1 Hmel221005 156676 161353
Hmel221005_9 16.7553191489362 13.031914893617 3.72340425531915 0 0 0.0030395 0 0.0066905 0 -1.4807448 0 0.0851064 0.0835866 0.0744681 0.0957447 0.875 1.1250001 0.9646325 14 20 94 M0 Hmel221005 178489 191371
Hmel221006_2 15.1234567901235 2.16049382716049 10.8024691358025 0 2.16049382716049 0.0096166 0.0062378 0.0208792 0.0034799 -1.7190377 1.4302415 0.0239506 0.0160234 0.0123457 0.0493827 0.5154639 2.0618556 0.5089782 20 20 81 M2 Hmel221006 1658 10353
Hmel221006_3 29.1666666666667 0 16.6666666666667 12.5 0 0.0241855 0.0132832 0.0268447 0.0201335 -0.2867731 -0.9087473 0.022619 0.0038847 0 0.0952381 0 4.2105266 0.0961165 20 20 42 M1 Hmel221006 15202 19328
Hmel221009_10 12.5 0 12.5 0 0 0.0223214 0 0.0215261 0 0.0945698 0 0.015625 0.0044643 0 0.0357143 0 2.2857144 0.0843023 16 20 28 M3 Hmel221009 165153 166674
Hmel221009_11 14.3181818181818 1.59090909090909 7.95454545454545 4.77272727272727 0 0.0100478 0.0079904 0.0128123 0.0076874 -0.6601992 0.1052999 0.0213636 0.0123445 0.0090909 0.0454545 0.4255319 2.1276594 0.4124206 20 20 110 M0 Hmel221009 171089 184629
Hmel221009_12 4.60526315789474 0 4.60526315789474 0 0 0.0083333 0 0.0079307 0 0.1299595 0 0.0049342 0.0007675 0 0.0131579 0 2.6666665 -0.0178572 16 20 76 M2 Hmel221009 187973 204557
Hmel221009_13 32.0121951219512 0 19.2073170731707 7.46951219512195 5.33536585365854 0.0360772 0.0156611 0.0422647 0.0206246 -0.5952667 -0.8638933 0.0473323 0.0214631 0.0121951 0.1036585 0.2576489 2.1900161 0.2740894 16 20 164 M3 Hmel221009 209246 224068
Hmel221009_15 4.60526315789474 0 0 4.60526315789474 0 0 0.0026316 0 0.0074176 0 -1.164391 0.0013158 0 0 0.0263158 0 19.9999993 0 20 20 38 M2 Hmel221009 292172 298503
Hmel221009_16 12.8048780487805 4.26829268292683 4.26829268292683 4.26829268292683 0 0.0030488 0.002439 0.0073504 0.0068749 -1.1622128 -1.164391 0.0271341 0.0243902 0.0243902 0.0731707 0.8988764 2.6966291 0.8182692 16 20 41 M2 Hmel221009 301765 304123
